libcdparanoia0:amd64	3.10.2+debian-14ubuntu2	amd64
libcdr-0.1-1:amd64	0.1.7-1build4	amd64
libchewing3-data	0.11.0-1	amd64
libchewing3:amd64	0.11.0-1	amd64
libclang-cpp21	1:21.1.8-6ubuntu1	amd64
libclang1-21	1:21.1.8-6ubuntu1	amd64
libclone-perl:amd64	0.47-1	amd64
libclucene-contribs1t64:amd64	2.3.3.4+dfsg-1.3	amd64
libclucene-core1t64:amd64	2.3.3.4+dfsg-1.3	amd64
libcolamd3:amd64	1:7.12.2+dfsg-1ubuntu1	amd64
libcollection4t64:amd64	0.6.2-3build1	amd64
libcolord-gtk4-1t64:amd64	0.3.1-2	amd64
libcolord2:amd64	1.4.8-3	amd64
libcolorhug2:amd64	1.4.8-3	amd64
libcom-err2:amd64	1.47.2-3ubuntu4	amd64
libcrack2:amd64	2.9.6-5.2build3	amd64
libcrypt-urandom-perl	0.55-1	amd64
libcrypt1:amd64	1:4.5.1-1	amd64
libcryptsetup12:amd64	2:2.8.4-1ubuntu4	amd64
libctf-nobfd0:amd64	2.46-3ubuntu2	amd64
libctf0:amd64	2.46-3ubuntu2	amd64
libcue2:amd64	2.2.1-4.2	amd64
libcups2t64:amd64	2.4.16-1ubuntu1	amd64
libcupsfilters2-common	2.1.1-0ubuntu5	amd64
libcupsfilters2t64:amd64	2.1.1-0ubuntu5	amd64
libcupsimage2t64:amd64	2.4.16-1ubuntu1	amd64
libcurl3t64-gnutls:amd64	8.18.0-1ubuntu2	amd64
libcurl4t64:amd64	8.18.0-1ubuntu2	amd64
libdaemon0:amd64	0.14-7.1ubuntu5	amd64
libdata-dump-perl	1.25-1	amd64
libdatrie1:amd64	0.2.14-1	amd64
libdb5.3t64:amd64	5.3.28+dfsg2-10ubuntu1	amd64
libdbus-1-3:amd64	1.16.2-2ubuntu4	amd64
libdbusmenu-glib4:amd64	18.10.20180917~bzr492+repack1-4build1	amd64
libdbusmenu-gtk3-4:amd64	18.10.20180917~bzr492+repack1-4build1	amd64
libdconf1:amd64	0.49.0-4	amd64
libdebconfclient0:amd64	0.280ubuntu1	amd64
libdebuginfod-common	0.194-4	amd64
libdebuginfod1t64:amd64	0.194-4	amd64
libdecor-0-0:amd64	0.2.5-1	amd64
libdecor-0-plugin-1-gtk:amd64	0.2.5-1	amd64
libdee-1.0-4:amd64	1.2.7+17.10.20170616-8build1	amd64
libdeflate0:amd64	1.23-2ubuntu1	amd64
libdevmapper-event1.02.1:amd64	2:1.02.205-2ubuntu3	amd64
libdevmapper1.02.1:amd64	2:1.02.205-2ubuntu3	amd64
libdex-1-1:amd64	1.1.0-1	amd64
libdhash1t64:amd64	0.6.2-3build1	amd64
libdisplay-info3:amd64	0.3.0-1	amd64
libdjvulibre-text	3.5.29-1	amd64
libdjvulibre21:amd64	3.5.29-1	amd64
libdmapsharing-4.0-3t64:amd64	3.9.13-5	amd64
libdotconf0:amd64	1.4.1-1build1	amd64
libdrm-amdgpu1:amd64	2.4.131-1	amd64
libdrm-common	2.4.131-1	amd64
libdrm-intel1:amd64	2.4.131-1	amd64
libdrm2:amd64	2.4.131-1	amd64
libduktape207:amd64	2.7.0+tests-0ubuntu4	amd64
libdv4t64:amd64	1.0.0-17.1build2	amd64
libdw1t64:amd64	0.194-4	amd64
libe-book-0.1-1:amd64	0.1.3-2build9	amd64
libeatmydata1:amd64	131-2build1	amd64
libebackend-1.2-11t64:amd64	3.56.2-8	amd64
libebook-1.2-21t64:amd64	3.56.2-8	amd64
libebook-contacts-1.2-4t64:amd64	3.56.2-8	amd64
libecal-2.0-3:amd64	3.56.2-8	amd64
libedata-book-1.2-27t64:amd64	3.56.2-8	amd64
libedata-cal-2.0-2t64:amd64	3.56.2-8	amd64
libedataserver-1.2-27t64:amd64	3.56.2-8	amd64
libedataserverui-1.2-4t64:amd64	3.56.2-8	amd64
libedataserverui4-1.0-0t64:amd64	3.56.2-8	amd64
libedit2:amd64	3.1-20251016-1	amd64
libeditorconfig0:amd64	0.12.10+~0.17.1-3	amd64
libefiboot1t64:amd64	39-2	amd64
libefivar1t64:amd64	39-2	amd64
libegl-mesa0:amd64	26.0.3-1ubuntu1	amd64
libegl1:amd64	1.7.0-3	amd64
libei1:amd64	1.5.0-3	amd64
libeis1:amd64	1.5.0-3	amd64
libelf1t64:amd64	0.194-4	amd64
libenchant-2-2:amd64	2.8.2+dfsg1-3build1	amd64
libencode-locale-perl	1.05-3	amd64
libeot0:amd64	0.01-5build4	amd64
libepoxy0:amd64	1.5.10-2build1	amd64
libepubgen-0.1-1:amd64	0.1.1-1ubuntu8	amd64
libespeak-ng1:amd64	1.52.0+dfsg-5build1	amd64
libestr0:amd64	0.1.11-2build1	amd64
libetonyek-0.1-1:amd64	0.1.13-2	amd64
libevdev2:amd64	1.13.6+dfsg-1	amd64
libevent-core-2.1-7t64:amd64	2.1.12-stable-10build2	amd64
libevent-extra-2.1-7t64:amd64	2.1.12-stable-10build2	amd64
libexempi8:amd64	2.6.6-2build1	amd64
libexif12:amd64	0.6.25-2	amd64
libexiv2-28:amd64	0.28.8+dfsg-1	amd64
libexiv2-data	0.28.8+dfsg-1	amd64
libexpat1:amd64	2.7.4-1	amd64
libext2fs2t64:amd64	1.47.2-3ubuntu4	amd64
libexttextcat-2.0-0:amd64	3.4.7-2	amd64
libexttextcat-data	3.4.7-2	amd64
libextutils-depends-perl	0.8002-1	amd64
libfastjson4:amd64	1.2304.0-2build1	amd64
libfdisk1:amd64	2.41.3-3ubuntu2	amd64
libffi8:amd64	3.5.2-4	amd64
libfftw3-single3:amd64	3.3.10-2fakesync1build3	amd64
libfido2-1:amd64	1.16.0-2build1	amd64
libfile-basedir-perl	0.09-2	amd64
libfile-desktopentry-perl	0.23-1	amd64
libfile-listing-perl	6.16-1	amd64
libfile-mimeinfo-perl	0.36-2	amd64
libflac14:amd64	1.5.0+ds-5	amd64
libflashrom1:amd64	1.6.0-2ubuntu1	amd64
libfont-afm-perl	1.20-4	amd64
libfontconfig1:amd64	2.17.1-3ubuntu1	amd64
libfontenc1:amd64	1:1.1.8-1build2	amd64
libfprint-2-2	1:1.95.1+tod1-0ubuntu1	amd64
libfprint-2-tod1:amd64	1:1.95.1+tod1-0ubuntu1	amd64
libfreeaptx0:amd64	0.2.2-1build1	amd64
libfreehand-0.1-1	0.1.2-3build4	amd64
libfreerdp-client3-3:amd64	3.24.2+dfsg-1ubuntu1	amd64
libfreerdp-server3-3:amd64	3.24.2+dfsg-1ubuntu1	amd64
libfreerdp3-3:amd64	3.24.2+dfsg-1ubuntu1	amd64
libfreetype6:amd64	2.14.2+dfsg-1	amd64
libfribidi0:amd64	1.0.16-5	amd64
libftdi1-2:amd64	1.6~rc1-1build1	amd64
libfuse3-4:amd64	3.18.2-1	amd64
libfwupd3:amd64	2.1.1-1ubuntu3	amd64
libfyaml0:amd64	0.9.4-1	amd64
libgamemode0:amd64	1.8.2-2build1	amd64
libgamemodeauto0:amd64	1.8.2-2build1	amd64
libgbm1:amd64	26.0.3-1ubuntu1	amd64
libgcc-s1:amd64	16-20260322-1ubuntu1	amd64
libgck-1-0:amd64	3.41.2-6	amd64
libgck-2-2:amd64	4.4.0.1-8	amd64
libgcr-4-4:amd64	4.4.0.1-8	amd64
libgcr-base-3-1:amd64	3.41.2-6	amd64
libgcr-ui-3-1:amd64	3.41.2-6	amd64
libgcrypt20:amd64	1.12.0-2	amd64
libgd3:amd64	2.3.3-13ubuntu2	amd64
libgdbm-compat4t64:amd64	1.26-1build1	amd64
libgdbm6t64:amd64	1.26-1build1	amd64
libgdk-pixbuf-2.0-0:amd64	2.44.5+dfsg-4ubuntu1	amd64
libgdk-pixbuf2.0-bin	2.44.5+dfsg-4ubuntu1	amd64
libgdk-pixbuf2.0-common	2.44.5+dfsg-4ubuntu1	amd64
libgdm1	50.0-0ubuntu1	amd64
libgee-0.8-2:amd64	0.20.8-2	amd64
libgeoclue-2-0:amd64	2.7.2-2ubuntu3	amd64
libgeocode-glib-2-0:amd64	3.26.4-3	amd64
libgexiv2-2:amd64	0.14.6-2	amd64
libgif7:amd64	5.2.2-1ubuntu3	amd64
libgirepository-1.0-1:amd64	1.86.0-6build1	amd64
libgirepository-2.0-0:amd64	2.88.0-1	amd64
libgjs0:amd64	1.88.0-1	amd64
libgl1-mesa-dri:amd64	26.0.3-1ubuntu1	amd64
libgl1:amd64	1.7.0-3	amd64
libgles2:amd64	1.7.0-3	amd64
libglib-object-introspection-perl	0.052-1	amd64
libglib-perl:amd64	3:1.329.4-1	amd64
libglib2.0-0t64:amd64	2.88.0-1	amd64
libglib2.0-bin	2.88.0-1	amd64
libglib2.0-data	2.88.0-1	amd64
libglibmm-2.4-1t64:amd64	2.66.8-3	amd64
libglibmm-2.68-1t64:amd64	2.86.0-7	amd64
libglvnd0:amd64	1.7.0-3	amd64
libglx-mesa0:amd64	26.0.3-1ubuntu1	amd64
libglx0:amd64	1.7.0-3	amd64
libglycin-2-0:amd64	2.1.1+ds-0ubuntu1	amd64
libglycin-gtk4-2-0:amd64	2.1.1+ds-0ubuntu1	amd64
libgmp10:amd64	2:6.3.0+dfsg-5ubuntu2	amd64
libgnome-autoar-0-0:amd64	0.4.5-5	amd64
libgnome-bg-4-2t64:amd64	44.5-1ubuntu1	amd64
libgnome-bluetooth-3.0-13:amd64	47.1-5	amd64
libgnome-bluetooth-ui-3.0-13:amd64	47.1-5	amd64
libgnome-desktop-3-20t64:amd64	44.5-1ubuntu1	amd64
libgnome-desktop-4-2t64:amd64	44.5-1ubuntu1	amd64
libgnome-menu-3-0:amd64	3.38.1-1ubuntu1	amd64
libgnome-qr-4-0:amd64	44.5-1ubuntu1	amd64
libgnome-qr-gtk-4-0:amd64	44.5-1ubuntu1	amd64
libgnutls30t64:amd64	3.8.12-2ubuntu1	amd64
libgoa-1.0-0b:amd64	3.58.0-1	amd64
libgoa-1.0-common	3.58.0-1	amd64
libgoa-backend-1.0-2:amd64	3.58.0-1	amd64
libgomp1:amd64	16-20260322-1ubuntu1	amd64
libgpg-error-l10n	1.58-2	amd64
libgpg-error0:amd64	1.58-2	amd64
libgpgme45:amd64	2.0.1-2build1	amd64
libgpgmepp7:amd64	2.0.0-2	amd64
libgphoto2-6t64:amd64	2.5.33-1ubuntu1	amd64
libgphoto2-l10n	2.5.33-1ubuntu1	amd64
libgphoto2-port12t64:amd64	2.5.33-1ubuntu1	amd64
libgpm2:amd64	1.20.7-12build1	amd64
libgpod-common	0.8.3-23	amd64
libgpod4t64:amd64	0.8.3-23	amd64
libgprofng0:amd64	2.46-3ubuntu2	amd64
libgraphene-1.0-0:amd64	1.10.8-5build1	amd64
libgraphite2-3:amd64	1.3.14-11ubuntu1	amd64
libgrilo-0.3-0:amd64	0.3.19-2	amd64
libgs-common	10.06.0~dfsg-3ubuntu1	amd64
libgs10-common	10.06.0~dfsg-3ubuntu1	amd64
libgs10:amd64	10.06.0~dfsg-3ubuntu1	amd64
libgsf-1-114:amd64	1.14.53-1.1	amd64
libgsf-1-common	1.14.53-1.1	amd64
libgsound0t64:amd64	1.0.3-4	amd64
libgssapi-krb5-2:amd64	1.22.1-2ubuntu4	amd64
libgssdp-1.6-0:amd64	1.6.4-5	amd64
libgstreamer-gl1.0-0:amd64	1.28.2-1	amd64
libgstreamer-plugins-base1.0-0:amd64	1.28.2-1	amd64
libgstreamer-plugins-extra1.0-0:amd64	1.28.2-1ubuntu1	amd64
libgstreamer1.0-0:amd64	1.28.2-1	amd64
libgtk-3-0t64:amd64	3.24.52-0ubuntu1	amd64
libgtk-3-bin	3.24.52-0ubuntu1	amd64
libgtk-3-common	3.24.52-0ubuntu1	amd64
libgtk-4-1:amd64	4.22.2+ds-1ubuntu1	amd64
libgtk-4-bin	4.22.2+ds-1ubuntu1	amd64
libgtk-4-common	4.22.2+ds-1ubuntu1	amd64
libgtk3-perl	0.038-3	amd64
libgtkmm-3.0-1t64:amd64	3.24.10-2	amd64
libgtkmm-4.0-0:amd64	4.20.0-1build1	amd64
libgtksourceview-5-0:amd64	5.18.0-3	amd64
libgtksourceview-5-common	5.18.0-3	amd64
libgtop-2.0-11:amd64	2.41.3-2ubuntu1	amd64
libgtop2-common	2.41.3-2ubuntu1	amd64
libgudev-1.0-0:amd64	1:238-7build1	amd64
libgupnp-1.6-0:amd64	1.6.9-4	amd64
libgupnp-av-1.0-3:amd64	0.14.4-3	amd64
libgupnp-dlna-2.0-4:amd64	0.12.0-8	amd64
libgusb2a:amd64	0.4.9-7	amd64
libgweather-4-0t64:amd64	4.4.4-4	amd64
libgweather-4-common	4.4.4-4	amd64
libgxps2t64:amd64	0.3.2-6	amd64
libhandy-1-0:amd64	1.8.3-3build1	amd64
libhangul-data	0.2.0-1build1	amd64
libhangul1:amd64	0.2.0-1build1	amd64
libharfbuzz-gobject0:amd64	12.3.2-2	amd64
libharfbuzz-icu0:amd64	12.3.2-2	amd64
libharfbuzz-subset0:amd64	12.3.2-2	amd64
libharfbuzz0b:amd64	12.3.2-2	amd64
libheif-plugin-aomdec:amd64	1.21.2-3	amd64
libheif-plugin-aomenc:amd64	1.21.2-3	amd64
libheif1:amd64	1.21.2-3	amd64
libhogweed6t64:amd64	3.10.2-1	amd64
libhpmud0:amd64	3.24.4+dfsg0-0ubuntu8	amd64
libhtml-form-perl	6.13-1build1	amd64
libhtml-format-perl	2.16-2	amd64
libhtml-parser-perl:amd64	3.83-1build1	amd64
libhtml-tagset-perl	3.24-1	amd64
libhtml-tree-perl	5.07-3	amd64
libhttp-cookies-perl	6.11-1	amd64
libhttp-daemon-perl	6.16-1	amd64
libhttp-date-perl	6.06-1	amd64
libhttp-message-perl	7.01-1ubuntu1	amd64
libhttp-negotiate-perl	6.01-2	amd64
libhunspell-1.7-0:amd64	1.7.2+really1.7.2-11	amd64
libhwy1t64:amd64	1.3.0-2	amd64
libhyphen0:amd64	2.8.8-7build4	amd64
libibus-1.0-5:amd64	1.5.34~rc2-1	amd64
libibverbs1:amd64	61.0-2ubuntu3	amd64
libical3t64:amd64	3.0.20-2build1	amd64
libice6:amd64	2:1.1.1-1build1	amd64
libicu78:amd64	78.2-2ubuntu1	amd64
libidn12:amd64	1.43-2build1	amd64
libidn2-0:amd64	2.3.8-4build1	amd64
libiec61883-0:amd64	1.2.0-8	amd64
libieee1284-3t64:amd64	0.2.11-14.1build2	amd64
libijs-0.35:amd64	0.35-16	amd64
libimagequant0:amd64	4.4.1-1	amd64
libimobiledevice-1.0-6:amd64	1.4.0-1build1	amd64
libimobiledevice-glue-1.0-0	1.3.2-2build1	amd64
libini-config5t64:amd64	0.6.2-3build1	amd64
libinih1:amd64	61-1ubuntu1	amd64
libinireader0:amd64	61-1ubuntu1	amd64
libinput-bin	1.31.1-1	amd64
libinput10:amd64	1.31.1-1	amd64
libinsights0:amd64	0.9.3ubuntu	amd64
libio-html-perl	1.004-3	amd64
libio-socket-ssl-perl	2.098-1	amd64
libio-stringy-perl	2.113-2	amd64
libip4tc2:amd64	1.8.11-2ubuntu3	amd64
libip6tc2:amd64	1.8.11-2ubuntu3	amd64
libipa-hbac0t64	2.12.0-1ubuntu5	amd64
libipc-system-simple-perl	1.30-2	amd64
libipt2	2.1.2-3	amd64
libisl23:amd64	0.27-1build1	amd64
libisoburn1t64:amd64	1:1.5.6-1.1ubuntu4	amd64
libisofs6t64:amd64	1.5.6.pl01-1.1ubuntu3	amd64
libjansson4:amd64	2.14-2build4	amd64
libjavascriptcoregtk-4.1-0:amd64	2.52.0-1	amd64
libjavascriptcoregtk-6.0-1:amd64	2.52.0-1	amd64
libjbig0:amd64	2.1-6.1ubuntu3	amd64
libjbig2dec0:amd64	0.20-1build4	amd64
libjcat1:amd64	0.2.5-1build1	amd64
libjemalloc2:amd64	5.3.0-4	amd64
libjpeg-turbo8:amd64	2.1.5-4ubuntu4	amd64
libjpeg8:amd64	8c-2ubuntu12	amd64
libjq1:amd64	1.8.1-4ubuntu1	amd64
libjs-jquery	3.7.1+dfsg+~3.5.33-1build1	amd64
libjs-sphinxdoc	8.2.3-12	amd64
libjson-c5:amd64	0.18+ds-3	amd64
libjson-glib-1.0-0:amd64	1.10.8+ds-2	amd64
libjson-glib-1.0-common	1.10.8+ds-2	amd64
libjxl-gdk-pixbuf:amd64	0.11.1-6ubuntu4	amd64
libjxl0.11:amd64	0.11.1-6ubuntu4	amd64
libk5crypto3:amd64	1.22.1-2ubuntu4	amd64
libkeyutils1:amd64	1.6.3-6ubuntu3	amd64
libklibc:amd64	2.0.14-1ubuntu2	amd64
libkmod2:amd64	34.2-2ubuntu2	amd64
libkrb5-3:amd64	1.22.1-2ubuntu4	amd64
libkrb5support0:amd64	1.22.1-2ubuntu4	amd64
libksba8:amd64	1.6.7-2build1	amd64
liblangtag-common	0.6.8-2	amd64
liblangtag1:amd64	0.6.8-2	amd64
liblc3-1:amd64	1.1.3+dfsg-1build1	amd64
liblcms2-2:amd64	2.17-1	amd64
liblcms2-utils	2.17-1	amd64
libldacbt-abr2:amd64	2.0.2.3+git20200429+ed310a0-5build1	amd64
libldacbt-enc2:amd64	2.0.2.3+git20200429+ed310a0-5build1	amd64
libldap-common	2.6.10+dfsg-1ubuntu5	amd64
libldap2:amd64	2.6.10+dfsg-1ubuntu5	amd64
libldb2:amd64	2:2.11.0+samba4.23.6+dfsg-1ubuntu2	amd64
liblerc4:amd64	4.0.0+ds-5ubuntu2	amd64
liblirc-client0t64:amd64	0.10.2-0.10ubuntu1	amd64
libllvm21:amd64	1:21.1.8-6ubuntu1	amd64
liblmdb0:amd64	0.9.31-1build2	amd64
liblocale-gettext-perl	1.07-8	amd64
liblouis-data	3.36.0-1	amd64
liblouis20:amd64	3.36.0-1	amd64
liblouisutdml-bin	2.12.0-8build1	amd64
liblouisutdml-data	2.12.0-8build1	amd64
liblouisutdml9t64:amd64	2.12.0-8build1	amd64
liblsof0	4.99.4+dfsg-2build2	amd64
libltdl7:amd64	2.5.4-9	amd64
liblttng-ust-common1t64:amd64	2.14.0-1.1	amd64
liblttng-ust-ctl6:amd64	2.14.0-1.1	amd64
liblttng-ust1t64:amd64	2.14.0-1.1	amd64
liblua5.4-0:amd64	5.4.8-1build1	amd64
liblvm2cmd2.03:amd64	2.03.31-2ubuntu3	amd64
liblwp-mediatypes-perl	6.04-2	amd64
liblwp-protocol-https-perl	6.14-1	amd64
liblz4-1:amd64	1.10.0-8	amd64
liblzma5:amd64	5.8.3-1	amd64
liblzo2-2:amd64	2.10-3build2	amd64
libm17n-0:amd64	1.8.6-1	amd64
libmagic-mgc	1:5.46-5build2	amd64
libmagic1t64:amd64	1:5.46-5build2	amd64
libmailtools-perl	2.22-1	amd64
libmalcontent-0-0:amd64	0.14.0-0ubuntu1	amd64
libmalcontent-common	0.14.0-0ubuntu1	amd64
libmarisa1:amd64	0.3.1+git20250817-1build1	amd64
libmaxminddb0:amd64	1.12.2-1build2	amd64
libmbim-glib4:amd64	1.32.0-2ubuntu1	amd64
libmbim-proxy	1.32.0-2ubuntu1	amd64
libmbim-utils	1.32.0-2ubuntu1	amd64
libmd0:amd64	1.1.0-2build4	amd64
libmediaart-2.0-0:amd64	1.9.7-3	amd64
libmhash2:amd64	0.9.9.9-11	amd64
libminiupnpc21:amd64	2.3.3-2build1	amd64
libmm-glib0:amd64	1.25.95-1ubuntu1	amd64
libmnl0:amd64	1.0.5-3build1	amd64
libmount1:amd64	2.41.3-3ubuntu2	amd64
libmozjs-140-0:amd64	140.8.0-4	amd64
libmp3lame0:amd64	3.101~svn6525+dfsg-2	amd64
libmpc3:amd64	1.3.1-3	amd64
libmpfr6:amd64	4.2.2-3	amd64
libmpg123-0t64:amd64	1.33.3-2	amd64
libmsgraph-1-1:amd64	0.3.3-3build1	amd64
libmspub-0.1-1:amd64	0.1.4-4build1	amd64
libmtdev1t64:amd64	1.1.7-1build1	amd64
libmtp-common	1.1.22-1ubuntu1	amd64
libmtp-runtime	1.1.22-1ubuntu1	amd64
libmtp9t64:amd64	1.1.22-1ubuntu1	amd64
libmutter-18-0:amd64	50.1-0ubuntu2	amd64
libmwaw-0.3-3:amd64	0.3.22-2	amd64
libmythes-1.2-0:amd64	2:1.2.5-2build1	amd64
libnatpmp1t64:amd64	20230423-1.2build4	amd64
libnautilus-extension4:amd64	1:50.0-0ubuntu2	amd64
libncurses6:amd64	6.6+20251231-1	amd64
libncursesw6:amd64	6.6+20251231-1	amd64
libndp0:amd64	1.9-1build1	amd64
libnet-dbus-perl	1.2.0-2build4	amd64
libnet-http-perl	6.24-1build1	amd64
libnet-smtp-ssl-perl	1.04-2	amd64
libnet-ssleay-perl:amd64	1.94-3	amd64
libnetfilter-conntrack3:amd64	1.1.1-1	amd64
libnetplan1:amd64	1.2-1ubuntu5	amd64
libnettle8t64:amd64	3.10.2-1	amd64
libnewt0.52:amd64	0.52.25-1ubuntu3	amd64
libnfnetlink0:amd64	1.0.2-3build1	amd64
libnfs14:amd64	5.0.2-1ubuntu1	amd64
libnfsidmap1:amd64	1:2.8.5-1ubuntu1	amd64
libnftables1:amd64	1.1.6-1	amd64
libnftnl11:amd64	1.3.1-1	amd64
libnghttp2-14:amd64	1.68.0-2	amd64
libnl-3-200:amd64	3.12.0-2	amd64
libnl-genl-3-200:amd64	3.12.0-2	amd64
libnl-route-3-200:amd64	3.12.0-2	amd64
libnm0:amd64	1.54.3-2ubuntu3	amd64
libnma-common	1.10.6-7	amd64
libnma-gtk4-0:amd64	1.10.6-7	amd64
libnma0:amd64	1.10.6-7	amd64
libnotify-bin	0.8.8-1	amd64
libnotify4:amd64	0.8.8-1	amd64
libnpth0t64:amd64	1.8-3build1	amd64
libnspr4:amd64	2:4.38.2-1ubuntu1	amd64
libnss-mdns:amd64	0.15.1-5	amd64
libnss-sss:amd64	2.12.0-1ubuntu5	amd64
libnss-systemd:amd64	259.5-0ubuntu3	amd64
libnss3:amd64	2:3.120-1ubuntu2	amd64
libntfs-3g89t64:amd64	1:2022.10.3-5build1	amd64
libnuma1:amd64	2.0.19-1build1	amd64
libnvme1t64:amd64	1.16.1-4	amd64
libnvpair3linux:amd64	2.4.1-1ubuntu5	amd64
libodfgen-0.1-1:amd64	0.1.8-3build1	amd64
liboeffis1:amd64	1.5.0-3	amd64
libogg0:amd64	1.3.6-2	amd64
libonig5:amd64	6.9.10-1build1	amd64
libopencc-data	1.1.9+ds1-4build1	amd64
libopencc1.1	1.1.9+ds1-4build1	amd64
libopenjp2-7:amd64	2.5.4-1	amd64
libopus0:amd64	1.6.1-1	amd64
liborc-0.4-0t64:amd64	1:0.4.42-2	amd64
liborcus-0.21-0:amd64	0.21.0-4	amd64
liborcus-parser-0.21-0:amd64	0.21.0-4	amd64
libotf1:amd64	0.9.16-4build3	amd64
libp11-kit0:amd64	0.26.2-2	amd64
libpackagekit-glib2-18:amd64	1.3.4-3	amd64
libpagemaker-0.0-0:amd64	0.0.4-1build5	amd64
libpam-cap:amd64	1:2.75-10ubuntu2	amd64
libpam-fprintd:amd64	1.94.5-4	amd64
libpam-gnome-keyring:amd64	50.0-1	amd64
libpam-modules-bin	1.7.0-5ubuntu3	amd64
libpam-modules:amd64	1.7.0-5ubuntu3	amd64
libpam-pwquality:amd64	1.4.5-5build1	amd64
libpam-runtime	1.7.0-5ubuntu3	amd64
libpam-sss:amd64	2.12.0-1ubuntu5	amd64
libpam-systemd:amd64	259.5-0ubuntu3	amd64
libpam0g:amd64	1.7.0-5ubuntu3	amd64
libpanel-1-1:amd64	1.10.3-1	amd64
libpanel-common	1.10.3-1	amd64
libpango-1.0-0:amd64	1.57.0-1	amd64
libpangocairo-1.0-0:amd64	1.57.0-1	amd64
libpangoft2-1.0-0:amd64	1.57.0-1	amd64
libpangomm-1.4-1v5:amd64	2.46.4-2	amd64
libpangomm-2.48-1t64:amd64	2.56.1-2	amd64
libpangoxft-1.0-0:amd64	1.57.0-1	amd64
libpaper-utils	2.2.5-0.3maysync1	amd64
libpaper2:amd64	2.2.5-0.3maysync1	amd64
libparted-fs-resize0t64:amd64	3.6-6	amd64
libparted2t64:amd64	3.6-6	amd64
libpath-utils1t64:amd64	0.6.2-3build1	amd64
libpcap0.8t64:amd64	1.10.6-1ubuntu1	amd64
libpcaudio0:amd64	1.3-1build1	amd64
libpci3:amd64	1:3.14.0-1build2	amd64
libpciaccess0:amd64	0.18.1-1ubuntu4	amd64
libpcre2-32-0:amd64	10.46-1build1	amd64
libpcre2-8-0:amd64	10.46-1build1	amd64
libpcsclite1:amd64	2.4.1-1	amd64
libpeas-1.0-1:amd64	1.38.1-4ubuntu1	amd64
libpeas-common	1.38.1-4ubuntu1	amd64
libperl5.40:amd64	5.40.1-7build1	amd64
libphonenumber8:amd64	8.13.51+ds-5	amd64
libpinyin-data:amd64	2.10.3-1	amd64
libpinyin15:amd64	2.10.3-1	amd64
libpipeline1:amd64	1.5.8-2	amd64
libpipewire-0.3-0t64:amd64	1.6.2-1ubuntu1	amd64
libpipewire-0.3-common	1.6.2-1ubuntu1	amd64
libpipewire-0.3-modules:amd64	1.6.2-1ubuntu1	amd64
libpixman-1-0:amd64	0.46.4-1	amd64
libpkcs11-helper1t64:amd64	1.31.0-1	amd64
libplist-2.0-4:amd64	2.7.0+git20250820-1build1	amd64
libplymouth5:amd64	24.004.60+git20250831.4a3c171d-0ubuntu8	amd64
libpng16-16t64:amd64	1.6.57-1	amd64
libpolkit-agent-1-0:amd64	127-2ubuntu1	amd64
libpolkit-gobject-1-0:amd64	127-2ubuntu1	amd64
libpoppler-cpp3:amd64	26.01.0-2build2	amd64
libpoppler-glib8t64:amd64	26.01.0-2build2	amd64
libpoppler156:amd64	26.01.0-2build2	amd64
libpopt0:amd64	1.19+dfsg-2build1	amd64
libportal-gtk3-1:amd64	0.9.1-2build1	amd64
libportal-gtk4-1:amd64	0.9.1-2build1	amd64
libportal1:amd64	0.9.1-2build1	amd64
libppd2-common	2:2.1.1-0ubuntu2	amd64
libppd2:amd64	2:2.1.1-0ubuntu2	amd64
libppsdocument-4.0-6:amd64	50.1-0ubuntu1	amd64
libppsview-4.0-5:amd64	50.1-0ubuntu1	amd64
libproc2-0:amd64	2:4.0.4-9ubuntu1	amd64
libprotobuf32t64:amd64	3.21.12-15ubuntu1	amd64
libproxy1v5:amd64	0.5.12-1	amd64
libpsl5t64:amd64	0.21.2-1.1build2	amd64
libpulse-mainloop-glib0:amd64	1:17.0+dfsg1-2ubuntu4	amd64
libpulse0:amd64	1:17.0+dfsg1-2ubuntu4	amd64
libpwquality-common	1.4.5-5build1	amd64
libpwquality1:amd64	1.4.5-5build1	amd64
libpython3-stdlib:amd64	3.14.3-0ubuntu2	amd64
libpython3.14-minimal:amd64	3.14.4-1	amd64
libpython3.14-stdlib:amd64	3.14.4-1	amd64
libpython3.14:amd64	3.14.4-1	amd64
libqmi-glib5:amd64	1.38.0-1	amd64
libqmi-proxy	1.38.0-1	amd64
libqmi-utils	1.38.0-1	amd64
libqpdf30:amd64	12.3.2-1	amd64
libqrtr-glib0:amd64	1.2.2-2ubuntu1	amd64
libraptor2-0:amd64	2.0.16-6build1	amd64
libraqm0:amd64	0.10.4-1	amd64
librasqal3t64:amd64	0.9.33-3	amd64
libraw1394-11:amd64	2.1.2-2build4	amd64
libraw23t64:amd64	0.21.5b-1ubuntu1	amd64
librdf0t64:amd64	1.0.17-8	amd64
libreadline8t64:amd64	8.3-4	amd64
libref-array1t64:amd64	0.6.2-3build1	amd64
libreoffice-base-core	4:26.2.2.2-0ubuntu1	amd64
libreoffice-calc	4:26.2.2.2-0ubuntu1	amd64
libreoffice-common	4:26.2.2.2-0ubuntu1	amd64
libreoffice-core	4:26.2.2.2-0ubuntu1	amd64
libreoffice-draw	4:26.2.2.2-0ubuntu1	amd64
